year,name,yob,district,list_state,list_position,occupation,birthplace,party_wiki_id,party_name_short,party_name_full
2013,"Kuck, Feline Sabrina",1988,77,NA,NA,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2013,"Kudla, Bettina Irene",1962,152,SN,10,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Küffen, Dirk",1980,NA,NW,11,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2013,"Kügle, Karl-Heinz",1963,253,NA,NA,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2013,"Kühlthau, Phillipp",1988,NA,HE,14,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2013,"Kühn, Christian",1979,290,BW,6,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Kühn, Dirk Alexander",1974,NA,NW,37,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2013,"Kühn, Stephan",1979,160,SN,2,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Kühn-Mengel, Helga",1947,92,NW,28,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Kühne, Dr. Roy",1967,52,NI,22,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Kühne, Henner",1959,18,NA,NA,NA,NA,Q327389,FWD,FREIE WÄHLER
2013,"Kühne, Steffen",1981,62,BB,8,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Kühnel, Dr. Katharina Rosemarie",1958,NA,BB,5,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Künast, Renate Elly",1955,81,BE,1,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Kuenheim von, Kai-Gilg Volmar Georg",1982,NA,SN,8,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Küppers, Thomas",1976,NA,NW,17,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Küsel-Ferber, Karin",1966,NA,RP,18,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Kuessner, Andreas Philipp",1973,NA,MV,5,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Kuhlmann, Lars",1976,NA,SH,28,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Kuhn, Dr. Arnd",1957,98,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Kuhnert, Cornelia",1961,70,NA,NA,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Kulikowsky, Ralf",1961,NA,SH,20,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Kunert, Katrin",1964,66,ST,3,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Kunkel, Willibert",1950,88,NA,NA,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2013,"Kunkis-Becker, Cornelia",1960,286,BW,19,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Kunstein, Karl-Ludwig Georg Richard",1951,NA,HE,20,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Kunz, Georg Bernd",1953,NA,HE,20,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Kunz, Silvia",1990,NA,SN,9,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Kunze, Christian",1984,74,ST,9,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Kunze, Sylvia",1979,NA,HE,32,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Kunze, Volker",1963,222,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Kurth, Dr. Hartwig Werner Heins",1950,17,MV,8,NA,NA,Q327389,FWD,FREIE WÄHLER
2013,"Kurth, Gunnar Günther",1969,NA,BB,13,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Kurth, Markus",1966,142,NW,8,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Kurth, Patrick",1976,191,TH,1,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Kurtz, Bernhard",1956,NA,SL,6,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Kuschke, Dietmar, Oliver",1967,231,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Kuske, Bernhard Christian",1990,NA,TH,8,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Kuske, Monika",1957,NA,ST,1,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2013,"Kutzer, Jörg",1980,92,NW,38,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Kuylkens, Patricia",1983,NA,NW,43,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2013,"Labitzke Rathert, Dr. Anna",1977,NA,BW,19,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Lach, Günter",1954,51,NI,19,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lachmann, Daniel",1980,175,NA,NA,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2013,"Lachmann, Peter",1941,222,BY,2,NA,NA,Q1020832,RRP,Bündnis 21/RRP
2013,"Ladig, Roman",1978,NA,ST,6,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Läger, Dr. Matthias Frank",1961,NA,ST,13,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Lämmel, Andreas Gottfried",1959,159,SN,8,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lagodinsky, Dr. Sergey",1975,NA,BE,10,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Lagosky, Uwe",1962,49,NI,23,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lakemann, Miriam",1983,NA,BY,13,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lambeck, Thomas",1972,265,BW,12,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lambertz, Jochen",1972,NA,NW,32,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2013,"Lambrecht, Christine",1965,188,HE,2,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lamers, Dr. Karl",1951,274,BW,8,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lammers, Martina",1966,36,NI,15,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Lammert, Prof. Dr. Norbert",1948,140,NW,1,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lampe, Dirk",1964,NA,HB,4,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2013,"Land, Günter Adolf Otto",1935,NA,BY,10,NA,NA,Q1217286,Violetten,Die Violetten
2013,"Landgraf, Barbara Katharina",1954,154,SN,4,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lang, Johann",1934,NA,NW,5,NA,NA,NA,Nichtwähler,NA
2013,"Lang, Rudolf Edelbert",1953,247,BY,15,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2013,"Lang, Simone",1971,NA,SN,12,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lang, Susanne",1969,NA,BW,2,NA,NA,Q492561,Tierschutz,Tierschutzpartei
2013,"Langanki, Jürgen",1972,249,NA,NA,NA,NA,Q269316,REP,Die Republikaner
2013,"Lange, Andreas",1962,NA,HB,4,NA,NA,Q1020832,RRP,Bündnis 21/RRP
2013,"Lange, Bernd",1957,NA,MV,7,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Lange, Christian",1964,269,BW,3,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lange, Claudia",1981,NA,NI,36,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lange, Helmut Walter Wolfgang",1952,54,HB,1,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2013,"Lange, Maria Cornelia",1959,NA,HE,27,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lange, Ulrich",1969,254,NA,NA,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2013,"Lange, Wanja Max",1987,NA,HB,3,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2013,"Langefeld, Jörg",1964,90,NW,60,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Langer, Dr. Vera",1978,NA,HE,37,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Langguth, Iris",1959,298,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Langmack, Karen Gisela",1962,NA,ST,3,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Langner, Michaela",1977,NA,RP,21,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lanio, Kai Alexander",1973,180,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lanzendörfer, Dr. Christoph",1954,33,NA,NA,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lanzinger, Barbara",1954,NA,BY,31,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2013,"Lardon, Dr. Hartmut",1953,209,RP,9,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Lau, Bettina",1966,200,RP,5,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Lauberger, Norbert",1970,NA,BY,19,NA,NA,Q706864,PDV,Partei der Vernunft
2013,"Laude, Dr. Gernot Fritz",1938,NA,HE,19,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Lauer, Ralf",1961,NA,BE,16,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2013,"Lauinger, Dieter",1962,193,TH,2,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Launert, Silke",1976,NA,BY,32,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2013,"Lausch, Josef",1970,NA,BY,17,NA,NA,Q255857,BP,Bayernpartei
2013,"Lauterbach, Prof. Dr. Karl Wilhelm",1963,101,NW,62,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Laux, Antje",1964,227,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Lay, Caren Nicole",1972,156,SN,5,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Lazar, Monika",1967,153,SN,1,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Lebedew, Alexander",1966,213,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Lebmeier, Josef",1963,NA,BY,6,NA,NA,Q897197,BüSo,Bürgerrechtsbewegung Solidarität
2013,"Leder, Dr. Gerhard",1962,NA,NW,14,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Lederer, Dr. Klaus",1974,75,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Lee van der, Felix",1990,87,NA,NA,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2013,"Lehmann, Regina",1953,NA,BB,8,NA,NA,Q327389,FWD,FREIE WÄHLER
2013,"Lehnen, Therese",1963,75,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lehnert, Ruben",1978,82,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Lehnhardt, Heiko",1974,NA,MV,1,NA,NA,Q1021053,pro Deutschland,Bürgerbewegung pro Deutschland
2013,"Lehrieder, Paul Alois",1959,251,BY,24,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2013,"Leibig, Michael",1963,NA,SL,10,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Leidecker, Jörn Jan",1977,42,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Leidig, Sabine Ingeborg",1961,180,HE,1,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Leidig, Tobias",1991,NA,BE,47,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2013,"Leidreiter, Piet Stefan",1965,NA,HB,2,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Leikert, Dr. Katja Isabel",1975,180,HE,14,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Leiminer, Friedrich Albert",1948,213,NA,NA,NA,NA,Q1217286,Violetten,Die Violetten
2013,"Leinen, Prof. Dr. Felix",1957,NA,RP,8,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2013,"Leise, Fred",1965,190,NA,NA,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Leißner, Dirk",1970,NA,ST,14,NA,NA,Q327389,FWD,FREIE WÄHLER
2013,"Lembcke, Birka Bettina",1961,NA,SH,20,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lemke, Helmut",1942,5,SH,1,NA,NA,Q2144386,RENTNER,Rentner Partei Deutschland
2013,"Lemke, Michael",1968,30,NI,16,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Lemke, Steffi",1968,70,ST,1,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Lemme, Steffen-Claudio",1965,191,TH,3,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lengerich van, Holger",1972,219,BY,16,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lengsfeld, Philipp David",1972,75,BE,8,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lenkert, Ralph",1967,194,TH,2,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Lenz, Dr. Andreas",1981,214,BY,28,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2013,"Lenz, Karl-Heinz",1953,NA,SH,17,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Lenz, Ronny",1985,NA,ST,14,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Lenze, Enno",1982,NA,BE,8,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lenzen, Charlotte",1956,25,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Lenzen, Katharina",1965,89,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Leonhard, Dr. Melanie",1977,NA,HH,7,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Leonhard, Gino",1972,15,MV,5,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Leopold, Lars",1977,48,NI,8,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Leopold, Sabine",1958,NA,NW,11,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2013,"Leppkes, Tobias",1983,111,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lerchenfeld Graf von und zu, Philipp",1952,233,BY,29,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2013,"Leschowski, Frank",1968,141,NW,59,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Leucht, Maximilian Benjamin",1979,222,BY,4,NA,NA,Q706864,PDV,Partei der Vernunft
2013,"Leue-Köruglu, Christiane",1977,NA,NW,3,NA,NA,Q1020875,BIG,Bündnis für Innovation und Gerechtigkeit
2013,"Leutert, Michael Gerhard",1974,162,SN,8,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Leutheusser-Schnarrenberger, Sabine",1951,224,BY,1,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Leutner, Gerd",1958,NA,BY,9,NA,NA,Q1020832,RRP,Bündnis 21/RRP
2013,"Levante, Dr. Tilo",1962,282,BW,30,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Lewis, Christopher Gene",1945,NA,HE,3,NA,NA,Q897197,BüSo,Bürgerrechtsbewegung Solidarität
2013,"Leyen von der, Dr. Ursula",1958,42,NI,1,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lezius, Antje",1960,202,RP,12,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lichdi, Johannes",1964,155,SN,4,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Licht, Hans-Jürgen",1972,NA,NI,57,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lieb, Robert",1963,NA,BY,12,NA,NA,Q269316,REP,Die Republikaner
2013,"Liebe, Luda A.",1952,204,NA,NA,NA,NA,Q327389,FWD,FREIE WÄHLER
2013,"Liebenow, Fritz Kurt",1949,85,BE,7,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2013,"Liebhardt, Bernd Wolfgang",1977,NA,BY,66,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2013,"Liebich, Stefan",1972,76,BE,4,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Liebing, Ingbert",1963,2,SH,5,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Liebl, Georg",1947,249,BY,16,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Liebram, Sebastian",1990,NA,HH,3,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Liedgens, André",1971,NA,NW,5,NA,NA,Q706864,PDV,Partei der Vernunft
2013,"Liehr, Heinz",1975,254,BY,18,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Lierse, Lore",1955,59,BB,6,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2013,"Liesendahl, Anna-Verena",1988,NA,BE,2,NA,NA,Q1021053,pro Deutschland,Bürgerbewegung pro Deutschland
2013,"Liesendahl, Ursula",1959,NA,ST,2,NA,NA,Q1021053,pro Deutschland,Bürgerbewegung pro Deutschland
2013,"Lietz, Arne",1976,70,ST,7,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lietz, Matthias",1953,16,MV,3,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lill, Karen",1958,NA,RP,26,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Lillge, Dr. Wolfgang",1950,81,BE,3,NA,NA,Q897197,BüSo,Bürgerrechtsbewegung Solidarität
2013,"Linde, Marc",1986,NA,BB,2,NA,NA,Q269316,REP,Die Republikaner
2013,"Lindemann, David",1977,299,NA,NA,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lindemann, Lars Friedrich",1971,80,BE,2,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Lindemann, Thomas",1980,70,ST,8,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2013,"Linden, André",1969,NA,HE,14,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Lindenberg, Nadine",1983,1,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lindenblatt, Gerd",1945,77,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lindholz, Andrea",1970,247,BY,20,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2013,"Lindlacher, Franz",1954,225,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Lindner, Dr. Frank Martin",1964,79,BE,1,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Lindner, Dr. Tobias",1982,212,RP,2,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Lindner, Edeltraud",1943,NA,NW,7,NA,NA,Q304015,Volksabstimmung,Ab jetzt...Demokratie durch Volksabstimmung
2013,"Lindner, Sebastian",1986,NA,HE,43,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Link, Christiana",1958,NA,NW,10,NA,NA,Q499632,MLPD,Marxistisch-Leninistische Partei Deutschlands
2013,"Link, Dr. Manfred",1941,253,BY,1,NA,NA,Q1020832,RRP,Bündnis 21/RRP
2013,"Link, Maria",1947,NA,BY,10,NA,NA,Q1020832,RRP,Bündnis 21/RRP
2013,"Link, Michael Georg",1963,267,BW,4,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Linnemann, Dr. Carsten",1977,137,NA,NA,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Linnert, Patrick",1985,245,BY,5,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lips, Patricia",1963,187,HE,11,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lischka, Burkhard",1965,69,ST,1,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Listemann, Carmen",1961,189,TH,6,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lister, Manfred",1960,169,HE,17,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Lockfisch, Klemens",1961,265,NA,NA,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2013,"Löbe, Jörg",1962,115,NA,NA,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Löhr, Marlene",1985,1,SH,5,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Löning, Alice Magdalena",1951,62,BB,5,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Löpke, Roland Willi",1955,139,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lörcher, Karl",1961,NA,BW,27,NA,NA,Q294989,ÖDP,Ökologisch-Demokratische Partei
2013,"Lörcher, Wolfgang",1963,174,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Loesch, Martin Werner Otto",1945,NA,MV,2,NA,NA,Q1021053,pro Deutschland,Bürgerbewegung pro Deutschland
2013,"Lösekrug-Möller, Gabriele",1951,46,NI,2,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Löser, Julia Erika Gudrun",1991,74,NA,NA,NA,NA,Q327389,FWD,FREIE WÄHLER
2013,"Lötzsch, Dr. Gesine",1961,86,BE,3,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Löw, Jens",1962,286,BW,23,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lohmann, Dr. Niels",1981,NA,MV,2,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lohmeyer, Johannes Hubertus",1964,159,NA,NA,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Lohnes, Stefanie",1973,NA,HE,7,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Lokar, Christiane",1972,NA,BE,9,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2013,"Lommer, Dr. Sebastian",1973,227,BY,34,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Loos, Bernhard",1955,NA,BY,59,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2013,"Loos, Dr. Dorit",1944,NA,BW,54,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Loosz, Hans Detlef",1953,88,NW,43,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lorch, Gotthilf",1961,286,NA,NA,NA,NA,Q49764,Die Linke.,Die Linke.
2013,"Lorenz, Christopher",1968,NA,BE,20,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2013,"Lorenz, Dr. Martin",1977,NA,RP,32,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lorenz, Joseph",1941,NA,BY,50,NA,NA,Q269316,REP,Die Republikaner
2013,"Lorenz, Wilfried",1942,41,NI,28,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lorenzen, Florian",1986,NA,SH,16,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lotarewicz, Bartosz Jerzy",1982,86,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Lotze, Hiltrud",1958,37,NI,20,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Louwers, Marcel",1981,NA,SH,5,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lubitz, Holger",1971,27,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lucke, Dr. Bernd",1962,36,NI,1,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Luckert, Martin Thomas",1988,NA,TH,12,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Luczak, Dr. Jan-Marco",1975,81,BE,5,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Ludemann, Dr. Peter",1946,100,NW,46,NA,NA,Q13124,FDP,Freie Demokratische Partei
2013,"Ludewig, Bianca",1971,NA,BE,30,NA,NA,Q22748,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative"
2013,"Ludewig, Dr. Hans-Peter",1946,35,NA,NA,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Ludwig, Arne",1968,NA,NI,10,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Ludwig, Dagmar Anita",1940,142,NW,1,NA,NA,Q1020832,RRP,Bündnis 21/RRP
2013,"Ludwig, Daniela",1975,223,BY,15,NA,NA,Q49763,CSU,Christlich-Soziale Union in Bayern e.V.
2013,"Lübbers, Henning",1988,68,NA,NA,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lübcke, Silvia",1961,NA,NI,35,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lück, Gisela",1953,169,NA,NA,NA,NA,Q156019,NPD,Nationaldemokratische Partei Deutschlands
2013,"Lücke, Matthias",1972,NA,BW,26,NA,NA,Q6721203,AfD,Alternative für Deutschland
2013,"Lücking-Michel, Dr. Claudia Maria",1962,96,NW,28,NA,NA,Q49762,CDU,Christlich Demokratische Union Deutschlands
2013,"Lüdecke, Sebastian",1987,NA,ST,4,NA,NA,Q49766,GRÜNE,BÜNDNIS 90/DIE GRÜNEN
2013,"Lüdtke-Reißmann, Jan",1969,262,BW,10,NA,NA,Q13129,PIRATEN,Piratenpartei Deutschland
2013,"Lühmann, Kirsten",1964,44,NI,14,NA,NA,Q49768,SPD,Sozialdemokratische Partei Deutschlands
2013,"Lükensmeier, Ralf",1963,25,NA,NA,NA,NA,NA,Anderer KWV,NA
